rule_key,simpler_rule_key,antecedent_length,simpler_antecedent_length,confidence,simpler_confidence,absolute_confidence_difference,lift,simpler_lift,relative_lift_gain,is_redundant,criterion
22697 | 22907 => 22699,22697 => 22699,2,1,0.7761194029850746,0.7510729613733905,0.025046441611684123,14.532754636857554,14.06376263759944,0.033347547974413645,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22698 | 23199 => 22699,22698 => 22699,2,1,0.8014184397163122,0.7763532763532763,0.02506516336303588,15.006476453307224,14.53713389121339,0.032285770056607675,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22917 | 22918 => 22916,22917 => 22916,2,1,0.9516908212560388,0.9264069264069263,0.02528389484911242,74.07051039697544,72.10265386787127,0.027292428552079123,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22920 | 22921 => 22919,22921 => 22919,2,1,0.9322033898305084,0.9064039408866996,0.02579944894380881,71.61962610024005,69.6374976215142,0.0284635224760501,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22917 | 22919 => 22918,22917 => 22918,2,1,0.9219512195121952,0.8961038961038961,0.025847323408299094,72.38530166880616,70.35594668489405,0.028844114528101886,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22916 | 22920 => 22919,22920 => 22919,2,1,0.896551724137931,0.8706896551724138,0.025862068965517238,68.88056829954122,66.89362882936214,0.029702970297029816,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22356 | 22960 => 20724,22356 => 20724,2,1,0.7377049180327869,0.711738484398217,0.025966433634569963,14.624203474756278,14.109446964797876,0.03648311030493866,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22919 | 22920 => 22916,22920 => 22916,2,1,0.900990099009901,0.875,0.025990099009901013,70.12445114076625,68.1016304347826,0.029702970297029792,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
21212 | 22697 => 22699,22697 => 22699,2,1,0.7771428571428571,0.7510729613733905,0.02606989576946661,14.551918708906156,14.06376263759944,0.034710204081632536,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22630 | 22698 => 22697,22698 => 22697,2,1,0.8467741935483872,0.8205128205128204,0.02626137303556686,16.264060985740002,15.759656652360514,0.032006048387097176,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22356 | 22961 => 20724,22356 => 20724,2,1,0.738255033557047,0.711738484398217,0.02651654915883006,14.63510892104618,14.109446964797876,0.037256028358857454,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
21935 | 22698 => 22699,22698 => 22699,2,1,0.803030303030303,0.7763532763532763,0.02667702667702665,15.036658425256752,14.53713389121339,0.03436196830692237,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22697 | 23301 => 22699,22697 => 22699,2,1,0.7777777777777778,0.7510729613733905,0.026704816404387266,14.563807531380752,14.06376263759944,0.03555555555555539,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22697 | 23175 => 23174,23175 => 23174,2,1,0.7538461538461538,0.7269372693726938,0.02690888447346007,52.71328125,50.83165648062731,0.03701679031628267,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22666 | 23300 => 23301,23300 => 23301,2,1,0.7483870967741936,0.7213333333333334,0.02705376344086019,14.918571736475322,14.37927394209354,0.037505217339455076,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22916 | 22917 => 22921,22916 => 22921,2,1,0.8271028037383178,0.8,0.02710280373831775,72.93579945674693,70.54581280788179,0.033878504672897096,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22919 | 22920 => 22921,22919 => 22921,2,1,0.8168316831683168,0.7896995708154506,0.027132112352866167,72.03006877042384,69.6374976215142,0.034357511838140266,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22916 | 22919 => 22920,22916 => 22920,2,1,0.91,0.8826086956521739,0.027391304347826106,70.21512931034484,68.1016304347826,0.031034482758620835,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
21977 | 22697 => 22699,22697 => 22699,2,1,0.7784810126582279,0.7510729613733905,0.027408051284837365,14.576975530957048,14.06376263759944,0.03649186256781198,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22697 | 22722 => 22699,22697 => 22699,2,1,0.7784810126582279,0.7510729613733905,0.027408051284837365,14.576975530957048,14.06376263759944,0.03649186256781198,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22916 | 22920 => 22921,22916 => 22921,2,1,0.8275862068965517,0.8,0.027586206896551668,72.97842704263633,70.54581280788179,0.03448275862068957,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22698 | 22993 => 22699,22698 => 22699,2,1,0.8041958041958042,0.7763532763532763,0.02784252784252783,15.058482312666412,14.53713389121339,0.03586321934945771,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22919 | 22921 => 22917,22921 => 22917,2,1,0.9293478260869564,0.9014778325123152,0.02786999357464126,72.01842179559571,69.85867826754526,0.03091589451176065,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
21935 | 22698 => 22697,22698 => 22697,2,1,0.8484848484848485,0.8205128205128204,0.027972027972028135,16.296917674600078,15.759656652360514,0.03409090909090915,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22917 | 22921 => 22919,22921 => 22919,2,1,0.9344262295081968,0.9064039408866996,0.028022288621497138,71.79040315204391,69.6374976215142,0.03091589451176053,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22356 | 23199 => 20724,22356 => 20724,2,1,0.7400000000000001,0.711738484398217,0.028261515601783138,14.669700996677744,14.109446964797876,0.03970772442588745,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22457 | 23300 => 23301,23300 => 23301,2,1,0.75,0.7213333333333334,0.028666666666666618,14.950723830734963,14.37927394209354,0.03974121996303126,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
21212 | 22698 => 22699,22698 => 22699,2,1,0.8050847457627118,0.7763532763532763,0.028731469409435495,15.07512765052124,14.53713389121339,0.03700824133105271,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22698 | 23301 => 22699,22698 => 22699,2,1,0.8053097345132744,0.7763532763532763,0.028956458159998033,15.079340541341136,14.53713389121339,0.03729804335471306,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22699 | 23170 => 22697,22699 => 22697,2,1,0.7617021276595745,0.7322175732217573,0.029484554437817168,14.630074879006484,14.06376263759944,0.04026747720364741,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22698 | 23201 => 22697,22698 => 22697,2,1,0.8504672897196262,0.8205128205128204,0.02995446920680578,16.33499458505475,15.759656652360514,0.03650700934579449,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22698 | 23170 => 22697,22698 => 22697,2,1,0.850828729281768,0.8205128205128204,0.03031590876894763,16.341936784198424,15.759656652360514,0.03694751381215498,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22077 | 22698 => 22697,22698 => 22697,2,1,0.8508771929824561,0.8205128205128204,0.030364372469635748,16.342867630449515,15.759656652360514,0.037006578947368536,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22699 | 84879 => 22697,22699 => 22697,2,1,0.762589928057554,0.7322175732217573,0.0303723548357967,14.647126933646218,14.06376263759944,0.04147995889003093,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22916 | 22921 => 22920,22916 => 22920,2,1,0.9130434782608696,0.8826086956521739,0.0304347826086957,70.44996251874062,68.1016304347826,0.03448275862068954,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
21731 | 22356 => 20724,22356 => 20724,2,1,0.7424242424242424,0.711738484398217,0.030685758026025467,14.717758985200849,14.109446964797876,0.04311381033719259,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22919 | 22920 => 22918,22919 => 22918,2,1,0.9108910891089108,0.8798283261802575,0.031062762928653287,71.51693590411672,69.07810029365258,0.03530548176768893,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
21094 | 22697 => 22699,22697 => 22699,2,1,0.7822580645161291,0.7510729613733905,0.03118510314273859,14.647700431907142,14.06376263759944,0.041520737327189,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22411 | 22699 => 22697,22699 => 22697,2,1,0.7634408602150538,0.7322175732217573,0.031223286993296462,14.663470856984633,14.06376263759944,0.04264208909370197,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
21929 | 22697 => 22699,22697 => 22699,2,1,0.7823129251700682,0.7510729613733905,0.031239963796677706,14.64872769191359,14.06376263759944,0.04159378036929087,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
23300 | 85123A => 23301,23300 => 23301,2,1,0.7525773195876289,0.7213333333333334,0.031243986254295475,15.002100888572542,14.37927394209354,0.04331421384606584,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22916 | 22921 => 22917,22916 => 22917,2,1,0.9619565217391304,0.9304347826086956,0.03152173913043477,74.54538396386222,72.10265386787125,0.03387850467289722,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22697 | 84970L => 22699,22697 => 22699,2,1,0.782608695652174,0.7510729613733905,0.03153573427878342,14.654265963252683,14.06376263759944,0.041987577639751514,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22197 | 23300 => 23301,23300 => 23301,2,1,0.7529411764705882,0.7213333333333334,0.03160784313725484,15.00935412026726,14.37927394209354,0.043818636511906026,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22697 | 23174 => 23173,23174 => 23173,2,1,0.7744360902255639,0.7421875,0.03224859022556392,39.05121253838822,37.42506602112676,0.043450732093391294,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22379 | 22698 => 22699,22698 => 22699,2,1,0.8088235294117647,0.7763532763532763,0.032470253058488385,15.1451359832636,14.53713389121339,0.04182406907717221,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22697 | 84692 => 22699,22697 => 22699,2,1,0.784,0.7510729613733905,0.032927038626609506,14.6803179916318,14.06376263759944,0.04383999999999996,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
21935 | 22697 => 22699,22697 => 22699,2,1,0.7842105263157895,0.7510729613733905,0.033137564942398945,14.684260074873375,14.06376263759944,0.044120300751879594,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
21080 | 22698 => 22699,22698 => 22699,2,1,0.8095238095238095,0.7763532763532763,0.0331705331705332,15.15824865511058,14.53713389121339,0.042726081258191266,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
20725 | 22697 => 22699,22697 => 22699,2,1,0.7845303867403315,0.7510729613733905,0.03345742536694096,14.690249427864725,14.06376263759944,0.04454617205998437,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22697 | 23175 => 23173,23175 => 23173,2,1,0.7384615384615385,0.7047970479704797,0.033664490491058796,37.23718309859155,35.53963931188608,0.04776480064438182,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22666 | 22698 => 22699,22698 => 22699,2,1,0.810126582278481,0.7763532763532763,0.033773305925204666,15.169535511890262,14.53713389121339,0.04350249680641044,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22697 | 23245 => 22699,22697 => 22699,2,1,0.785,0.7510729613733905,0.03392703862660951,14.69904288702929,14.06376263759944,0.04517142857142858,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22423 | 23171 => 23172,23171 => 23172,2,1,0.7517730496453903,0.7172619047619048,0.0345111448834855,50.59206526955688,48.26956901181525,0.04811512315705867,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22917 | 22918 => 22921,22918 => 22921,2,1,0.855072463768116,0.8201754385964912,0.03489702517162474,75.40222745769972,72.324928701063,0.042548244594280436,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22699 | 85123A => 22697,22699 => 22697,2,1,0.768,0.7322175732217573,0.035782426778242726,14.751038626609445,14.06376263759944,0.04886857142857156,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22356 | 23202 => 20724,22356 => 20724,2,1,0.7479674796747967,0.711738484398217,0.036228995276579745,14.82764767847014,14.109446964797876,0.050902116536822924,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22961 | 23300 => 23301,23300 => 23301,2,1,0.7575757575757576,0.7213333333333334,0.03624242424242419,15.101741243166632,14.37927394209354,0.05024365652831458,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22920 | 22921 => 22917,22921 => 22917,2,1,0.9378531073446328,0.9014778325123152,0.03637527483231762,72.67752586396654,69.85867826754526,0.04035071470470191,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
21993 | 22698 => 22697,22698 => 22697,2,1,0.8571428571428571,0.8205128205128204,0.03663003663003672,16.463212752912323,15.759656652360514,0.04464285714285719,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22356 | 23203 => 20724,22356 => 20724,2,1,0.7485029940119761,0.711738484398217,0.0367645096137591,14.838263671991566,14.109446964797876,0.05165451977047997,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
23349 | 23352 => 23351,23352 => 23351,2,1,0.8521739130434782,0.8146341463414634,0.037539766702014865,45.94808800419067,43.92399353511607,0.04608174954438956,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
21174 | 22697 => 22699,22697 => 22699,2,1,0.7886178861788617,0.7510729613733905,0.037544924805471225,14.7667874272885,14.06376263759944,0.049988385598141755,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22919 | 22920 => 22917,22920 => 22917,2,1,0.9257425742574258,0.8879310344827587,0.03781153977466711,71.73903818953325,68.8088893864756,0.042583870037489216,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22699 | 23175 => 22697,22699 => 22697,2,1,0.7702702702702703,0.7322175732217573,0.038052697048512996,14.79464389281986,14.06376263759944,0.05196911196911199,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
23171 | 23172 => 23170,23172 => 23170,2,1,0.925311203319502,0.8872180451127819,0.0380931582067201,43.47505472604306,41.68527618258244,0.04293550882621841,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22197 | 22699 => 22697,22699 => 22697,2,1,0.7703349282296651,0.7322175732217573,0.038117355007907805,14.795885783518491,14.06376263759944,0.052057416267942476,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22699 | 23175 => 23173,23175 => 23173,2,1,0.7432432432432432,0.7047970479704797,0.038446195272763495,37.47830224590788,35.53963931188608,0.05454931371161727,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22578 | 85123A => 22577,22578 => 22577,2,1,0.8067226890756303,0.7682672233820459,0.03845546569358438,28.37159696884648,27.019158282440085,0.05005480453050798,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22918 | 22921 => 22917,22918 => 22917,2,1,0.946524064171123,0.9078947368421052,0.038629327329017804,73.34946871310507,70.35594668489405,0.042548244594280325,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
23203 | 23300 => 23301,23300 => 23301,2,1,0.76,0.7213333333333334,0.03866666666666663,15.150066815144765,14.37927394209354,0.05360443622920514,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
23170 | 23172 => 23171,23172 => 23171,2,1,0.9449152542372882,0.9060150375939848,0.03890021664330334,50.3420475181598,48.26956901181525,0.04293550882621841,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22697 | 22961 => 22699,22697 => 22699,2,1,0.7901234567901234,0.7510729613733905,0.03905049541673289,14.794979079497908,14.06376263759944,0.051992945326278635,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22197 | 84596F => 84596B,84596F => 84596B,2,1,0.8181818181818182,0.7790697674418605,0.039112050739957716,28.71818181818182,27.345348837209304,0.050203527815468066,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22698 | 23172 => 22697,22698 => 22697,2,1,0.8597560975609755,0.8205128205128204,0.03924327704815511,16.51340547471998,15.759656652360514,0.047827743902438984,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22920 | 22921 => 22918,22921 => 22918,2,1,0.96045197740113,0.9211822660098522,0.03926971139127777,75.40811775200713,72.324928701063,0.042629686697483224,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22077 | 22697 => 22699,22697 => 22699,2,1,0.7904191616766467,0.7510729613733905,0.039346200303256196,14.800516122566584,14.06376263759944,0.052386655260906856,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22423 | 22697 => 22699,22697 => 22699,2,1,0.7907488986784141,0.7510729613733905,0.03967593730502361,14.80669041343336,14.06376263759944,0.05282567652611712,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22916 | 22918 => 22921,22918 => 22921,2,1,0.8599033816425121,0.8201754385964912,0.0397279430460209,75.82822874277149,72.324928701063,0.048438347671084465,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22916 | 22919 => 22918,22916 => 22918,2,1,0.94,0.9,0.039999999999999925,73.80236842105262,70.66184210526316,0.044444444444444224,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22918 | 22921 => 22919,22921 => 22919,2,1,0.946524064171123,0.9064039408866996,0.04012012328442338,72.71985953960203,69.6374976215142,0.04426296210183671,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22919 | 22921 => 22918,22921 => 22918,2,1,0.9619565217391304,0.9211822660098522,0.040774255729278175,75.5262442791762,72.324928701063,0.044262962101836736,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22917 | 22921 => 22916,22917 => 22916,2,1,0.9672131147540984,0.9264069264069263,0.04080618834717209,75.27861724875268,72.10265386787127,0.04404780144017158,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22086 | 22579 => 22577,22579 => 22577,2,1,0.7894736842105263,0.7483870967741936,0.041086587436332755,27.76496742839417,26.31999492997021,0.05490018148820341,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
21992 | 85131B => 85131D,85131B => 85131D,2,1,0.8378378378378378,0.7965116279069767,0.04132620993086111,72.80648123852008,69.21531384059607,0.0518840007891104,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22666 | 84596F => 84596B,84596F => 84596B,2,1,0.8205128205128205,0.7790697674418605,0.04144305307095997,28.8,27.345348837209304,0.05319556065824718,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22699 | 85099B => 22697,22699 => 22697,2,1,0.7736625514403292,0.7322175732217573,0.04144497821857196,14.859799713876969,14.06376263759944,0.056601998824221116,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22917 | 22919 => 22921,22917 => 22921,2,1,0.8341463414634146,0.7922077922077922,0.04193854925562235,73.55691457407185,69.85867826754527,0.05293882447021184,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
23171 | 23173 => 23172,23171 => 23172,2,1,0.7593984962406015,0.7172619047619048,0.04213659147869675,51.10523489174063,48.26956901181525,0.05874645119021625,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22697 | 23199 => 22699,22697 => 22699,2,1,0.7933333333333334,0.7510729613733905,0.04226037195994292,14.855083682008372,14.06376263759944,0.05626666666666689,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22920 | 22921 => 22916,22921 => 22916,2,1,0.9491525423728814,0.9064039408866996,0.04274860148618176,73.87295504789978,70.54581280788177,0.04716285924834193,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22918 | 22919 => 22921,22918 => 22921,2,1,0.8634146341463415,0.8201754385964912,0.04323919554985023,76.13785894509192,72.324928701063,0.05271944698056617,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22699 | 23175 => 23174,23175 => 23174,2,1,0.7702702702702703,0.7269372693726938,0.043333000897576524,53.8617504222973,50.83165648062731,0.05961037179311287,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22698 | 23174 => 23173,23174 => 23173,2,1,0.7857142857142857,0.7421875,0.0435267857142857,39.619919517102616,37.42506602112676,0.05864661654135341,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22699 | 22726 => 22697,22699 => 22697,2,1,0.776,0.7322175732217573,0.04378242677824273,14.904695278969958,14.06376263759944,0.05979428571428576,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22918 | 22921 => 22916,22918 => 22916,2,1,0.9518716577540108,0.9078947368421052,0.04397692091190564,74.08458498023717,70.66184210526316,0.048438347671084375,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22697 | 22726 => 22699,22697 => 22699,2,1,0.7950819672131147,0.7510729613733905,0.044009005839724225,14.887826668495782,14.06376263759944,0.05859484777517561,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22699 | 23171 => 23172,23171 => 23172,2,1,0.7614213197969542,0.7172619047619048,0.04415941503504939,51.24136483340329,48.26956901181525,0.06156665332687378,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
20725 | 84596F => 84596B,84596F => 84596B,2,1,0.8235294117647058,0.7790697674418605,0.044459644322845326,28.905882352941173,27.345348837209304,0.057067603160667064,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
21080 | 22698 => 22697,22698 => 22697,2,1,0.8650793650793651,0.8205128205128204,0.04456654456654474,16.615649908031884,15.759656652360514,0.05431547619047637,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
23264 | 23265 => 23263,23265 => 23263,2,1,0.776595744680851,0.7318840579710145,0.044711686709836496,32.633428228948155,30.75459277403552,0.06109121550452906,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
84596B | 84596L => 84596F,84596L => 84596F,2,1,0.8506493506493507,0.8058823529411765,0.04476699770817416,35.412730292962856,33.549069767441864,0.05555028912693148,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22699 | 23245 => 22697,22699 => 22697,2,1,0.7772277227722773,0.7322175732217573,0.04501014955051996,14.92827625037182,14.06376263759944,0.06147100424328151,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22699 | 23172 => 23170,23172 => 23170,2,1,0.9329268292682928,0.8872180451127819,0.04570878415551094,43.83286921451892,41.68527618258244,0.051519222819346934,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22699 | 23174 => 23173,23174 => 23173,2,1,0.7880794701986755,0.7421875,0.045891970198675525,39.73918477753941,37.42506602112676,0.0618333914255838,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22917 | 22921 => 22918,22921 => 22918,2,1,0.9672131147540984,0.9211822660098522,0.04603084874424623,75.93895599654874,72.324928701063,0.04996931708599975,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22916 | 22921 => 22918,22921 => 22918,2,1,0.967391304347826,0.9211822660098522,0.04620903833797385,75.9529462242563,72.324928701063,0.050162752848174876,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
21929 | 22698 => 22699,22698 => 22699,2,1,0.8230088495575221,0.7763532763532763,0.04665557320424574,15.410754619172806,14.53713389121339,0.060095802549321946,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22411 | 22698 => 22697,22698 => 22697,2,1,0.8676470588235294,0.8205128205128204,0.047134238310709065,16.6649678111588,15.759656652360514,0.05744485294117664,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22697 | 23201 => 22699,22697 => 22699,2,1,0.7982456140350878,0.7510729613733905,0.047172652661697234,14.947065624311827,14.06376263759944,0.06280701754385973,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22411 | 22698 => 22699,22698 => 22699,2,1,0.8235294117647058,0.7763532763532763,0.04717613541142951,15.42050209205021,14.53713389121339,0.06076632487857527,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22747 | 22748 => 22746,22747 => 22746,2,1,0.8780487804878047,0.8307692307692309,0.04727954971857373,55.54046367318795,52.549823321554776,0.05691056910569061,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22423 | 22698 => 22697,22698 => 22697,2,1,0.867816091954023,0.8205128205128204,0.04730327144120261,16.668214444280007,15.759656652360514,0.05765086206896569,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22356 | 85099B => 20724,22356 => 20724,2,1,0.7595419847328244,0.711738484398217,0.04780350033460745,15.057099743856355,14.109446964797876,0.06716441696282001,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22746 | 22747 => 22748,22747 => 22748,2,1,0.8888888888888885,0.841025641025641,0.04786324786324747,42.43199999999998,40.1472,0.05691056910569063,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
20725 | 22699 => 22697,22699 => 22697,2,1,0.7802197802197802,0.7322175732217573,0.048002206998022934,14.985744941753527,14.06376263759944,0.06555729984301419,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22697 | 22960 => 22699,22697 => 22699,2,1,0.7991803278688525,0.7510729613733905,0.04810736649546199,14.964568043075658,14.06376263759944,0.06405152224824362,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22698 | 22961 => 22699,22698 => 22699,2,1,0.8245614035087717,0.7763532763532763,0.048208127155495384,15.439826029508916,14.53713389121339,0.062095605987445436,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22077 | 22698 => 22699,22698 => 22699,2,1,0.8245614035087719,0.7763532763532763,0.048208127155495606,15.43982602950892,14.53713389121339,0.062095605987445686,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
21314 | 22699 => 22697,22699 => 22697,2,1,0.7806451612903225,0.7322175732217573,0.048427588068565175,14.99391527066316,14.06376263759944,0.06613824884792631,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22697 | 22728 => 22699,22697 => 22699,2,1,0.8,0.7510729613733905,0.04892703862660952,14.979916317991634,14.06376263759944,0.06514285714285725,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22697 | 23203 => 22699,22697 => 22699,2,1,0.8,0.7510729613733905,0.04892703862660952,14.979916317991634,14.06376263759944,0.06514285714285725,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
84596G | 84596L => 84596B,84596L => 84596B,2,1,0.954954954954955,0.9058823529411764,0.04907260201377861,33.51891891891892,31.79647058823529,0.054171054171054334,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
22356 | 22411 => 20724,22356 => 20724,2,1,0.7608695652173914,0.711738484398217,0.04913108081917439,15.08341759352882,14.109446964797876,0.06902968140147063,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
23170 | 23174 => 23175,23174 => 23175,2,1,0.8187919463087249,0.76953125,0.04926069630872487,54.085589043809904,50.83165648062731,0.06401389977174393,True,abs confidence difference <= 0.05; relative lift gain <= 0.1
